商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012100,改良种用马,31200,千克,78,头,7139346.0
1012900,其他马，改良种用除外,122691,千克,357,头,31471131.0
1022100,改良种用家牛,2550100,千克,9486,头,105957825.0
1031000,改良种用猪,18375,千克,105,头,1328135.0
1041010,改良种用绵羊,58708,千克,1129,头,9088667.0
1051110,改良种用鸡，改良种用除外，重量≤185g,4580,千克,110562,只,12009695.0
1061190,其他灵长目动物，改良种用除外,50,千克,74,只,439567.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,9490,千克,16,只,118471465.0
1061221,改良种用海豹、海狮及海象,1555,千克,7,只,462007.0
1061229,其他海豹、海狮及海象，改良种用除外,200,千克,12,只,508076.0
1061910,其他改良种用哺乳动物,3198,千克,48,只,2871043.0
1061990,"未列名哺乳动物,改良种用除外",1102,千克,2870,只,2523967.0
1062011,改良种用鳄鱼苗,55,千克,250,只,24825.0
1062020,食用爬行动物,80336,千克,58765,只,1634757.0
1062090,未列名爬行动物,17233,千克,57918,只,1822573.0
1063290,其他鹦形目鸟，改良种用除外,197,千克,138,只,199128.0
1063910,其他改良种用鸟,15,千克,4,只,22762.0
1063990,未列名鸟,43,千克,417,只,84405.0
1064190,"其他蜂,改良种用除外",70,千克,16800,只,35693.0
1064910,改良种用昆虫,0,千克,1040,只,950.0
1064990,"其他昆虫,改良种用除外",1,千克,3456,只,10421.0
1069090,"其他活动物,改良种用除外",51200,千克,133735,只,368905.0
2012000,鲜、冷带骨牛肉,90856,千克,0,?,4087834.0
2013000,鲜、冷去骨牛肉,410942,千克,0,?,24906446.0
2021000,冻整头及半头牛肉,18000,千克,0,?,261364.0
2022000,冻带骨牛肉,8998035,千克,0,?,155104766.0
2023000,冻去骨牛肉,42638273,千克,0,?,1258028334.0
2032190,其他冻整头及半头猪肉,351541,千克,0,?,4827346.0
2032200,冻带骨猪前腿、猪后腿及其肉块,65171153,千克,0,?,825480749.0
2032900,其他冻猪肉,117841538,千克,0,?,1720222849.0
2042200,鲜、冷带骨绵羊肉,25179,千克,0,?,243993.0
2043000,冻整头及半头羔羊肉,70051,千克,0,?,2020432.0
2044100,冻整头及半头绵羊肉,740932,千克,0,?,13718789.0
2044200,冻带骨绵羊肉,19456990,千克,0,?,356161841.0
2044300,冻去骨绵羊肉,688273,千克,0,?,11914348.0
2062100,冻牛舌,49822,千克,0,?,1199426.0
2062900,其他冻牛杂碎,1679477,千克,0,?,37038823.0
2064100,冻猪肝,2603711,千克,0,?,13759851.0
2064900,其他冻猪杂碎,105551347,千克,0,?,1366683632.0
2069000,其他冻杂碎（牛、猪杂碎除外）,376359,千克,0,?,5071022.0
2071200,整只鸡，冻的,231395,千克,0,?,1617059.0
2071411,带骨的冻鸡块,18988700,千克,0,?,170966420.0
2071419,其他冻鸡块,2256204,千克,0,?,26430706.0
2071421,冻鸡翼（不包括翼尖）,17472491,千克,0,?,361562765.0
2071422,冻鸡爪,12724952,千克,0,?,182877551.0
2071429,其他冻鸡杂碎,4226487,千克,0,?,37622895.0
2072500,整只火鸡，冻的,44749,千克,0,?,1050670.0
2072700,火鸡块及杂碎，冻的,2206164,千克,0,?,34035932.0
2089090,其他鲜、冷、冻肉及食用杂碎,54307,千克,0,?,1584955.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,17862779,千克,0,?,140333878.0
2101110,干、熏、盐腌或盐渍带骨猪腿,390,千克,0,?,43919.0
2101900,其他干、熏、盐腌或盐渍猪肉,22739,千克,0,?,2537594.0
2102000,干、熏、盐腌或盐渍牛肉,500,千克,0,?,26400.0
