商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012100,改良种用马,8800,千克,22,头,3716403.0
1012900,其他马，改良种用除外,20810,千克,104,头,6332660.0
1013090,其他驴，改良种用除外,228540,千克,1850,头,1141674.0
1022100,改良种用家牛,1004120,千克,3862,头,44488665.0
1022900,其他家牛，改良种用除外,2266246,千克,6040,头,62374609.0
1051110,改良种用鸡，改良种用除外，重量≤185g,7163,千克,153862,只,20927896.0
1061110,改良种用灵长目动物,20,千克,4,只,82283.0
1061190,其他灵长目动物，改良种用除外,533,千克,260,只,541394.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,901,千克,5,只,2726229.0
1061221,改良种用海豹、海狮及海象,1398,千克,57,只,3825588.0
1061229,其他海豹、海狮及海象，改良种用除外,1710,千克,68,只,4111583.0
1061910,其他改良种用哺乳动物,5376,千克,120,只,4613854.0
1061990,"未列名哺乳动物,改良种用除外",840,千克,1989,只,4530870.0
1062019,其他改良种用爬行动物,210,千克,30,只,566224.0
1062020,食用爬行动物,64170,千克,21650,只,1630777.0
1062090,未列名爬行动物,5890,千克,264935,只,3747969.0
1063210,改良种用鹦形目鸟,219,千克,240,只,218118.0
1063290,其他鹦形目鸟，改良种用除外,211,千克,351,只,376287.0
1063910,其他改良种用鸟,305,千克,103,只,774383.0
1063990,未列名鸟,2652,千克,4685,只,7871272.0
1064190,"其他蜂,改良种用除外",1009,千克,76000,只,143366.0
1064990,"其他昆虫,改良种用除外",20,千克,16461,只,59404.0
1069090,"其他活动物,改良种用除外",4,千克,100,只,6662.0
2012000,鲜或冷的带骨牛肉,59431,千克,0,?,3853962.0
2013000,鲜或冷的去骨牛肉,1715582,千克,0,?,94143469.0
2022000,冻带骨牛肉,13294784,千克,0,?,222993326.0
2023000,冻去骨牛肉,77365595,千克,0,?,2582988091.0
2032200,冻带骨猪前腿、猪后腿及其肉块,19521930,千克,0,?,190726959.0
2032900,其他冻猪肉,63426791,千克,0,?,720655451.0
2041000,鲜或冷的整头及半头羔羊肉,102,千克,0,?,4543.0
2042200,鲜或冷的带骨绵羊肉,51821,千克,0,?,2128474.0
2042300,鲜或冷的去骨绵羊肉,1194,千克,0,?,107769.0
2043000,冻整头及半头羔羊肉,71588,千克,0,?,2743883.0
2044100,冻整头及半头绵羊肉,280263,千克,0,?,8337325.0
2044200,冻带骨绵羊肉,18484929,千克,0,?,512857652.0
2044300,冻去骨绵羊肉,1009483,千克,0,?,23767594.0
2045000,山羊肉,19726,千克,0,?,800416.0
2050000,鲜、冷、冻的马、驴、骡肉,3507806,千克,0,?,45601478.0
2062100,冻牛舌,105268,千克,0,?,3799067.0
2062200,冻牛肝,21536,千克,0,?,243259.0
2062900,其他冻牛杂碎,1468315,千克,0,?,38824415.0
2064900,其他冻猪杂碎,65434568,千克,0,?,701458367.0
