商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,23150,千克,69,头,6375081.0
1013090,其他驴，改良种用除外,221540,千克,2000,头,1187838.0
1022100,改良种用家牛,1868890,千克,6290,头,83007987.0
1022900,其他家牛，改良种用除外,3375560,千克,7040,头,77897331.0
1031000,改良种用猪,23360,千克,584,头,6763814.0
1051110,改良种用鸡，改良种用除外，重量≤185g,3155,千克,71044,只,9064909.0
1061110,改良种用灵长目动物,497,千克,195,只,3556354.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,1988,千克,12,只,6631035.0
1061221,改良种用海豹、海狮及海象,2833,千克,98,只,7169421.0
1061229,其他海豹、海狮及海象，改良种用除外,1350,千克,56,只,6039785.0
1061910,其他改良种用哺乳动物,1494,千克,125,只,8612320.0
1061990,"未列名哺乳动物,改良种用除外",2064,千克,3603,只,3092364.0
1062020,食用爬行动物,97079,千克,30693,只,1835012.0
1062090,未列名爬行动物,3755,千克,93943,只,750162.0
1063210,改良种用鹦形目鸟,198,千克,131,只,419637.0
1063290,其他鹦形目鸟，改良种用除外,205,千克,136,只,231992.0
1063910,其他改良种用鸟,22,千克,14,只,101931.0
1063990,未列名鸟,1581,千克,7075,只,4027515.0
1064190,"其他蜂,改良种用除外",640,千克,56000,只,85694.0
1064990,"其他昆虫,改良种用除外",18,千克,26127,只,69198.0
1069019,其他改良种用活动物,500,千克,25,只,719040.0
1069090,"其他活动物,改良种用除外",130,千克,2450,只,17333.0
2012000,鲜或冷的带骨牛肉,34122,千克,0,?,3549535.0
2013000,鲜或冷的去骨牛肉,534922,千克,0,?,39353918.0
2021000,冻整头及半头牛肉,67643,千克,0,?,1188334.0
2022000,冻带骨牛肉,9974175,千克,0,?,154602022.0
2023000,冻去骨牛肉,54724038,千克,0,?,1746766538.0
2032200,冻带骨猪前腿、猪后腿及其肉块,30393966,千克,0,?,364610615.0
2032900,其他冻猪肉,69646633,千克,0,?,879046075.0
2042100,鲜或冷的整头及半头绵羊肉,21738,千克,0,?,645534.0
2042200,鲜或冷的带骨绵羊肉,10285,千克,0,?,471943.0
2042300,鲜或冷的去骨绵羊肉,827,千克,0,?,75701.0
2043000,冻整头及半头羔羊肉,54866,千克,0,?,1549720.0
2044100,冻整头及半头绵羊肉,258844,千克,0,?,7013386.0
2044200,冻带骨绵羊肉,18171167,千克,0,?,478641352.0
2044300,冻去骨绵羊肉,1538038,千克,0,?,32218753.0
2050000,鲜、冷、冻的马、驴、骡肉,3673580,千克,0,?,48478170.0
2062100,冻牛舌,58463,千克,0,?,1481034.0
2062200,冻牛肝,1311,千克,0,?,5192.0
2062900,其他冻牛杂碎,1312058,千克,0,?,31885721.0
2064100,冻猪肝,50400,千克,0,?,193484.0
2064900,其他冻猪杂碎,127018728,千克,0,?,1536817269.0
2069000,其他冻杂碎（牛、猪杂碎除外）,212134,千克,0,?,3943224.0
2071200,整只鸡，冻的,206280,千克,0,?,1433616.0
2071411,带骨的冻鸡块,5016202,千克,0,?,36683751.0
2071419,其他冻鸡块,31000,千克,0,?,441073.0
2071421,冻鸡翼（不包括翼尖）,19242133,千克,0,?,368464298.0
2071422,冻鸡爪,14660655,千克,0,?,201736008.0
2071429,其他冻鸡杂碎,4108289,千克,0,?,33063863.0
2072500,整只火鸡，冻的,88202,千克,0,?,2300571.0
2089090,其他鲜、冷、冻的肉及食用杂碎,26964,千克,0,?,1167735.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,352793,千克,0,?,1634131.0
2101900,其他干、熏、盐腌或盐渍猪肉,18756,千克,0,?,2090662.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,194,千克,0,?,57614.0
3011100,淡水观赏鱼,18548,千克,0,?,11034374.0
3011900,其他观赏鱼,9460,千克,0,?,1410807.0
3019210,鳗鱼苗,943,千克,0,?,622421.0
3019290,其他活鳗鱼，鱼苗除外,10124,千克,0,?,614501.0
3019911,鲈鱼苗,135,千克,0,?,40349.0
3019919,其他鱼苗,5261,千克,0,?,1846007.0
3019999,其他活鱼,1643465,千克,0,?,42809315.0
3021300,鲜或冷的大麻哈鱼,25969,千克,0,?,2651075.0
3021410,鲜或冷的大西洋鲑鱼,3664784,千克,0,?,199643295.0
3023100,鲜或冷的长鳍金枪鱼,43,千克,0,?,3329.0
3023200,鲜或冷的黄鳍金枪鱼,5453,千克,0,?,412713.0
3023300,鲜或冷的鲣鱼或狐鲣,278,千克,0,?,63812.0
3023400,鲜或冷的大眼金枪鱼,1223,千克,0,?,58670.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,569,千克,0,?,105769.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,21746,千克,0,?,5035234.0
3024400,鲜或冷的鲭鱼,1233,千克,0,?,158733.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,10843,千克,0,?,763681.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,29596,千克,0,?,1755624.0
3027200,鲜或冷的鲶鱼,23670,千克,0,?,78335.0
3027400,鲜或冷的鳗鱼,102,千克,0,?,15121.0
3028910,鲜或冷的带鱼,2008799,千克,0,?,16020439.0
3028920,鲜或冷的黄鱼,41,千克,0,?,2600.0
3028930,鲜或冷的鲳鱼,27701,千克,0,?,2328044.0
3028990,其他鲜或冷的鱼,560378,千克,0,?,9216791.0
3031100,冻红大麻哈鱼,948804,千克,0,?,34334896.0
3031200,其他冻大麻哈鱼,12860933,千克,0,?,258663498.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,1662099,千克,0,?,64620323.0
3031400,冻鳟鱼,743383,千克,0,?,37075927.0
3031900,其他冻鲑科鱼,54457,千克,0,?,2826222.0
3032400,冻鲶鱼,1351897,千克,0,?,16791185.0
3032500,冻鲤科鱼,4800,千克,0,?,45006.0
3032600,冻鳗鱼,88258,千克,0,?,678979.0
3033110,冻格陵兰庸鲽鱼,2415874,千克,0,?,83410044.0
3033190,其他冻庸鲽鱼,215617,千克,0,?,12890958.0
3033200,冻鲽鱼,129805,千克,0,?,1943881.0
3033300,冻鳎鱼,45897,千克,0,?,379043.0
3033900,其他冻比目鱼,10825232,千克,0,?,131869384.0
3034100,冻长鳍金枪鱼,40410,千克,0,?,1474144.0
3034200,冻黄鳍金枪鱼,2377200,千克,0,?,38170219.0
3034300,冻鲣鱼或狐鲣,6299620,千克,0,?,78090353.0
3034400,冻大眼金枪鱼,74915,千克,0,?,971221.0
3034510,冻大西洋蓝鳍金枪鱼,505,千克,0,?,47680.0
3034600,冻南方蓝鳍金枪鱼,19714,千克,0,?,2276599.0
3035100,冻鲱鱼,30654874,千克,0,?,101656136.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,103075,千克,0,?,541222.0
3035400,冻鲭鱼,26423164,千克,0,?,207661661.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,980287,千克,0,?,9830341.0
3035700,冻剑鱼,103998,千克,0,?,2323193.0
3035900,冻的?鱼、印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,9340211,千克,0,?,64182419.0
3036300,冻鳕鱼,17301955,千克,0,?,376284312.0
3036400,冻黑线鳕鱼,3228490,千克,0,?,55043022.0
3036500,冻绿青鳕鱼,459074,千克,0,?,4837215.0
3036600,冻狗鳕鱼,3631070,千克,0,?,37328903.0
3036700,冻狭鳕鱼,34852764,千克,0,?,208054639.0
3036800,冻蓝鳕鱼,6979194,千克,0,?,40126672.0
3036900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,3941384,千克,0,?,50590382.0
3038100,冻角鲨及其他鲨鱼,419107,千克,0,?,3645928.0
3038200,冻?鱼及鳐鱼,28109,千克,0,?,234674.0
3038300,冻南极犬牙鱼,50227,千克,0,?,9399388.0
3038400,冻尖吻鲈鱼,23630,千克,0,?,258368.0
3038910,冻带鱼,2120670,千克,0,?,29232470.0
3038920,冻黄鱼,7149,千克,0,?,80423.0
3038930,冻鲳鱼,176914,千克,0,?,6349938.0
3038990,未列名冻鱼,18307539,千克,0,?,256059459.0
3039100,冻的鱼肝、鱼卵及鱼精,1170677,千克,0,?,63932744.0
3039200,冻鲨鱼翅,106358,千克,0,?,3571442.0
3039900,其他冻的可食用鱼杂碎,808424,千克,0,?,7823896.0
3044100,鲜或冷的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,771,千克,0,?,104258.0
3044900,其他鲜或冷的鱼片,1547,千克,0,?,391215.0
3045900,其他鲜或冷的鱼肉,1077,千克,0,?,248240.0
3046290,其他冻鲶鱼鱼片,4952903,千克,0,?,83560705.0
3046300,冻尼罗河鲈鱼鱼片,15120,千克,0,?,580451.0
3046900,冻鲤科鱼、鳗鱼及黑鱼鱼片,11418,千克,0,?,760312.0
3047100,冻鳕鱼鱼片,64236,千克,0,?,2633209.0
3047200,冻黑线鳕鱼鱼片,3180,千克,0,?,20985.0
3047300,冻绿青鳕鱼鱼片,15700,千克,0,?,194420.0
3047400,冻狗鳕鱼鱼片,9738,千克,0,?,113456.0
3047500,冻狭鳕鱼鱼片,132040,千克,0,?,2478066.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,18000,千克,0,?,421756.0
3048100,冻的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,140034,千克,0,?,6543493.0
3048300,冻比目鱼鱼片,31491,千克,0,?,795780.0
3048500,冻南极犬牙鱼鱼片,979,千克,0,?,280895.0
3048600,冻鲱鱼鱼片,50063,千克,0,?,613013.0
3048700,冻的金枪鱼、鲣鱼或狐鲣鱼片,1939,千克,0,?,143187.0
3048900,其他冻鱼片,106062,千克,0,?,3539175.0
3049200,冻南极犬牙鱼鱼肉,3985,千克,0,?,328980.0
3049400,冻狭鳕鱼鱼肉,536160,千克,0,?,9665782.0
3049500,冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼肉,265557,千克,0,?,3340606.0
3049900,其他冻鱼肉,3662822,千克,0,?,63448808.0
3051000,适合供人食用的鱼的细粉、粗粉及团粒,2050,千克,0,?,105335.0
3052000,干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精,10008,千克,0,?,1003564.0
3053900,其他干、盐腌或盐渍的鱼片,20000,千克,0,?,270563.0
3054110,熏大西洋鲑鱼,1369,千克,0,?,241418.0
3054300,熏鳟鱼,3969,千克,0,?,423937.0
3054900,其他熏鱼,120,千克,0,?,10060.0
3055910,干的海龙、海马,185,千克,0,?,1953335.0
3055990,其他干鱼,2851450,千克,0,?,42258830.0
3056400,盐腌及盐渍的罗非鱼、鲶鱼、鲤科鱼、鳗鱼、尼罗河鲈鱼及黑鱼,124411,千克,0,?,1803838.0
3057100,鲨鱼翅,7183,千克,0,?,933150.0
3057200,鱼头、鱼尾、鱼鳔,8482,千克,0,?,3099434.0
3057900,其他鱼鳍及其他可食用杂碎,166764,千克,0,?,1077452.0
3061100,冻的岩礁虾和其他龙虾,465091,千克,0,?,56799653.0
3061200,冻鳌龙虾,165357,千克,0,?,14928704.0
3061490,其他冻蟹,1370928,千克,0,?,94076225.0
3061500,冻挪威海鳌虾,42959,千克,0,?,2596130.0
3061611,冻冷水小虾仁,12336,千克,0,?,262656.0
3061612,其他冻北方长额小虾,4361303,千克,0,?,195254281.0
3061619,其他冻冷水小虾,93007,千克,0,?,6457604.0
3061621,冻冷水对虾仁,9264,千克,0,?,255341.0
3061629,其他冻冷水对虾,48875,千克,0,?,5817097.0
3061711,其他冻小虾仁,512246,千克,0,?,18112393.0
3061719,其他冻小虾,2215505,千克,0,?,104397930.0
3061721,其他冻对虾仁,661749,千克,0,?,24140633.0
3061729,其他冻对虾,3641045,千克,0,?,193610236.0
3061919,其他冻淡水小龙虾,20214,千克,0,?,2949925.0
3061990,其他冻甲壳动物，包括适合供人食用的甲壳动物的细粉、粗粉及团粒,50054,千克,0,?,11551690.0
3063110,岩礁虾和其他龙虾种苗,36,千克,0,?,9531.0
3063190,活、鲜或冷的岩礁虾和其他龙虾，种苗除外,949379,千克,0,?,323401961.0
3063290,活、鲜或冷的鳌龙虾，种苗除外,1393631,千克,0,?,167217978.0
3063310,蟹种苗,8,千克,0,?,383.0
3063392,活、鲜或冷的梭子蟹，种苗除外,87871,千克,0,?,4071063.0
3063399,其他活、鲜或冷的蟹，种苗除外,3241518,千克,0,?,233368073.0
3063590,活的冷水对虾及活、鲜或冷的冷水小虾，种苗除外,675,千克,0,?,183674.0
3063610,其他小虾种苗及对虾种苗,1631,千克,0,?,9506187.0
3063690,其他活的对虾及活、鲜或冷的小虾，种苗除外,643275,千克,0,?,52420476.0
3063990,未列名活、鲜或冷的甲壳动物（种苗除外），包括适合供人食用的甲壳动物的细粉、粗粉及团粒,135637,千克,0,?,24358673.0
3069100,本品目所列其他方法加工的岩礁虾及其他龙虾,14,千克,0,?,2480.0
3069200,本品目所列其他方法加工的鳌龙虾,31789,千克,0,?,2964998.0
3069310,本品目所列其他方法加工的中华绒螯蟹,20,千克,0,?,1986.0
3069900,本品目所列其他方法加工的未列名甲壳动物，包括适合供人食用的甲壳动物的细粉、粗粉及团粒,806,千克,0,?,87587.0
3071190,活、鲜或冷的牡蛎，种苗除外,255299,千克,0,?,20585215.0
3071200,冻牡蛎,2132,千克,0,?,220935.0
3072190,活、鲜或冷的扇贝，种苗除外,186013,千克,0,?,5713986.0
3072200,冻扇贝,1953713,千克,0,?,84171402.0
3072900,干、盐腌、盐渍或熏制的扇贝,91000,千克,0,?,6600708.0
3073190,活、鲜或冷的贻贝，种苗除外,38380,千克,0,?,1528679.0
3073200,冻贻贝,267995,千克,0,?,9127316.0
3074291,活、鲜或冷的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属），种苗除外,3150,千克,0,?,35444.0
3074299,其他活、鲜或冷的墨鱼及鱿鱼,601,千克,0,?,109168.0
3074310,冻的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属）,12500559,千克,0,?,217212480.0
3074390,其他冻的墨鱼及鱿鱼,1759783,千克,0,?,25930851.0
3074990,其他干、盐腌、盐渍或熏制的墨鱼及鱿鱼,600,千克,0,?,57613.0
3075100,活、鲜或冷的章鱼,640,千克,0,?,29652.0
3075200,冻章鱼,337775,千克,0,?,10246342.0
3076010,蜗牛及螺种苗，海螺除外,17,千克,0,?,2878.0
3076090,活、鲜、冷、冻、干、盐腌、盐渍或熏制的蜗牛及螺（不包括海螺），种苗除外,58850,千克,0,?,1709840.0
3077191,活、鲜或冷的蛤，种苗除外,368219,千克,0,?,4393947.0
3077199,活、鲜或冷的鸟蛤及舟贝，种苗除外,124813,千克,0,?,3423353.0
3077200,冻的蛤、鸟蛤及舟贝,245209,千克,0,?,10660541.0
3077900,干、盐腌、盐渍或熏制的蛤、鸟蛤及舟贝,15673,千克,0,?,1164079.0
3078190,活、鲜或冷的鲍鱼，种苗除外,93636,千克,0,?,36392304.0
3078290,活、鲜或冷的凤螺，种苗除外,85688,千克,0,?,2410579.0
3078300,冻鲍鱼,509,千克,0,?,203304.0
3078400,冻凤螺,7400,千克,0,?,66123.0
3078700,干、盐腌、盐渍或熏制的鲍鱼,150,千克,0,?,155929.0
3079190,未列名活、鲜、冷的软体动物，种苗除外,418780,千克,0,?,62422201.0
3079200,未列名冻的软体动物,697657,千克,0,?,26840617.0
3079900,未列名干、盐腌、盐渍或熏制的软体动物，包括适合供人食用的软体动物细粉、粗粉及团粒,44440,千克,0,?,1069667.0
3081200,冻海参,595196,千克,0,?,16769864.0
3081900,干、盐腌、盐渍或熏制的海参,10898,千克,0,?,6774978.0
3082190,活、鲜或冷的海胆，种苗除外,8950,千克,0,?,668198.0
3082200,冻海胆,2,千克,0,?,66.0
3083090,冻、干、盐腌、盐渍或熏制的海蜇,24540,千克,0,?,584740.0
3089019,"未列名活、鲜或冷的不属于甲壳动物及软体动物的水生无脊椎动物, 种苗除外",4476,千克,0,?,341350.0
4011000,"未浓缩及未加糖或其他甜物质的乳及奶油, 含脂量不超过1%",7831800,千克,0,?,35471328.0
4012000,"未浓缩及未加糖或其他甜物质的乳及奶油, 含脂量超过1%,但不超过6%",49540110,千克,0,?,297908858.0
4014000,"未浓缩及未加糖或其他甜物质的乳及奶油, 含脂量超过6％，但不超过10％",6782,千克,0,?,113300.0
4015000,"未浓缩及未加糖或其他甜物质的乳及奶油, 含脂量超过10％",12900591,千克,0,?,318293178.0
4021000,粉状、粒状或其他固状乳及奶油，含脂量≤1.5％,18247549,千克,0,?,281385362.0
4022100,粉状、粒状或其他固状乳及奶油，含脂量＞1.5％，未加糖或其他甜物质,30748503,千克,0,?,717820685.0
4022900,粉状、粒状或其他固状乳及奶油，含脂量＞1.5％，加糖或其他甜物质,674608,千克,0,?,36568098.0
4029100,非固状乳及奶油，未加糖或其他甜物质,900507,千克,0,?,12130731.0
4029900,非固状乳及奶油，加糖或其他甜物质,1517860,千克,0,?,15625511.0
4031000,酸乳,3822090,千克,0,?,47651854.0
4039000,其他酪乳、结块的乳及奶油、酸乳酒及其他发酵或酸化的乳和奶油,326284,千克,0,?,4546050.0
4041000,乳清及改性乳清，不论是否浓缩、加糖或其他甜物质,46634059,千克,0,?,351774978.0
4049000,未列名含天然乳产品，不论是否加糖或其他甜物质,235496,千克,0,?,4777515.0
4051000,黄油,2716334,千克,0,?,120003264.0
4052000,乳酱,36,千克,0,?,3395.0
4059000,其他从乳中提取的脂和油,2887713,千克,0,?,129187131.0
4061000,鲜乳酪包括乳清乳酪；凝乳,2849525,千克,0,?,84901782.0
4062000,各种磨碎或粉化的乳酪,1963765,千克,0,?,62270238.0
4063000,经过加工的乳酪（但磨碎或粉化的除外）,1302080,千克,0,?,49006477.0
4064000,蓝纹乳酪和娄地青霉生产的带纹理的其他乳酪,5777,千克,0,?,344298.0
4069000,未列名的乳酪,2403118,千克,0,?,78014554.0
4090000,天然蜂蜜,288026,千克,0,?,30254676.0
4100010,燕窝,9940,千克,0,?,147562400.0
4100049,其他蜂产品,3248,千克,0,?,1063299.0
5040011,盐渍猪肠衣（猪大肠头除外）,8946768,千克,0,?,127091831.0
5040012,盐渍绵羊肠衣,1940337,千克,0,?,22091839.0
5040013,盐渍山羊肠衣,20387,千克,0,?,330390.0
5040029,其他动物的胃,2316052,千克,0,?,56333260.0
5051000,填充用羽毛；羽绒,1201352,千克,0,?,99756341.0
5059090,其他羽毛；带有羽毛或绒的鸟皮及鸟其他部分,214070,千克,0,?,5060040.0
5069090,其他未经加工或经脱脂、简单整理的骨及角柱,2522988,千克,0,?,7653960.0
5071000,兽牙；兽牙粉末及废料,10737,千克,0,?,4105351.0
5079020,鹿茸及其粉末,14660,千克,0,?,5975537.0
5079090,龟壳、鲸须、其他兽角、蹄、甲爪及喙；上述产品的粉末及废料,459144,千克,0,?,5032150.0
5080010,软体、甲壳或棘皮动物壳及墨鱼骨的粉末及废料,393935,千克,0,?,1617344.0
5080090,珊瑚及类似品；软体、甲壳或棘皮动物壳，墨鱼骨,4155739,千克,0,?,8096244.0
5100090,未列名配药用腺体及其他动物产品,98114,千克,0,?,2537099.0
5111000,牛的精液,647,千克,0,?,21622738.0
5119111,受精鱼卵,344,千克,0,?,558534.0
5119119,其他鱼产品,65555,千克,0,?,1273099.0
5119190,未列名甲壳动物、软体动物及其他水生无脊椎动物的产品；第3章的死动物,347743,千克,0,?,4991746.0
